Datetime,AAPL,BTC-USD,ETH-USD,GOOGL,MSFT,NVDA,QQQ,SOL-USD
2024-05-21 10:00:00+00:00,191.0800018310547,71013.8203125,3714.802490234375,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,182.60198974609375
2024-05-21 11:00:00+00:00,191.0800018310547,71148.5,3783.566162109375,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,180.48956298828125
2024-05-21 12:00:00+00:00,191.0800018310547,71299.703125,3788.38916015625,176.9199981689453,425.42999267578125,94.83399963378906,454.9200134277344,179.90447998046875
2024-05-21 13:00:00+00:00,192.2100067138672,70553.1171875,3765.28955078125,177.55999755859375,428.7699890136719,94.05714416503906,454.125,178.94801330566406
2024-05-21 14:00:00+00:00,192.28269958496094,70272.859375,3773.698974609375,177.61000061035156,429.6700134277344,94.85900115966797,454.68060302734375,177.17941284179688
2024-05-21 15:00:00+00:00,192.17909240722656,69692.6328125,3768.30078125,176.99000549316406,430.510009765625,95.1572494506836,454.94989013671875,176.46453857421875
2024-05-21 16:00:00+00:00,192.36000061035156,69715.9296875,3772.354736328125,177.13499450683594,430.2956848144531,94.85600280761719,454.75,176.65040588378906
2024-05-21 17:00:00+00:00,192.51499938964844,69831.9140625,3744.433837890625,177.5800018310547,429.29998779296875,94.79100799560547,454.7431945800781,177.3699951171875
2024-05-21 18:00:00+00:00,192.52999877929688,69788.21875,3726.789306640625,177.75,428.92999267578125,95.09349822998047,455.1549987792969,177.43551635742188
2024-05-21 19:00:00+00:00,192.36000061035156,69363.8515625,3715.196533203125,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,175.2069549560547
2024-05-21 20:00:00+00:00,192.36000061035156,69718.71875,3746.11474609375,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,178.06234741210938
2024-05-21 21:00:00+00:00,192.36000061035156,69746.8671875,3749.24853515625,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,178.16397094726562
2024-05-21 22:00:00+00:00,192.36000061035156,70191.5859375,3814.595703125,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,178.36949157714844
2024-05-21 23:00:00+00:00,192.36000061035156,70165.9375,3789.12109375,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,178.1152801513672
2024-05-22 00:00:00+00:00,192.36000061035156,70153.5703125,3783.614990234375,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,177.94183349609375
2024-05-22 01:00:00+00:00,192.36000061035156,70130.5078125,3786.425537109375,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,178.53115844726562
2024-05-22 02:00:00+00:00,192.36000061035156,70018.1484375,3794.53515625,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,177.67446899414062
2024-05-22 03:00:00+00:00,192.36000061035156,69942.8671875,3793.753173828125,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,177.72061157226562
2024-05-22 04:00:00+00:00,192.36000061035156,69603.1640625,3751.536865234375,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,177.1610870361328
2024-05-22 05:00:00+00:00,192.36000061035156,69852.0703125,3756.91064453125,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,181.10256958007812
2024-05-22 06:00:00+00:00,192.36000061035156,69824.2734375,3761.5732421875,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,181.68812561035156
2024-05-22 07:00:00+00:00,192.36000061035156,69747.2890625,3748.48046875,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,180.1016387939453
2024-05-22 08:00:00+00:00,192.36000061035156,70013.8203125,3766.8349609375,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,180.40550231933594
2024-05-22 09:00:00+00:00,192.36000061035156,69995.15625,3733.1474609375,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,180.78359985351562
2024-05-22 10:00:00+00:00,192.36000061035156,70190.7890625,3739.634033203125,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,180.79693603515625
2024-05-22 11:00:00+00:00,192.36000061035156,69849.375,3704.638916015625,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,179.0282440185547
2024-05-22 12:00:00+00:00,192.36000061035156,69626.359375,3667.86279296875,177.8800048828125,429.07000732421875,95.35099792480469,455.79998779296875,176.9198760986328
2024-05-22 13:00:00+00:00,192.71499633789062,69450.75,3678.680419921875,175.9499969482422,431.9100036621094,94.45449829101562,456.2900085449219,179.43109130859375
2024-05-22 14:00:00+00:00,192.13999938964844,70118.2421875,3745.374755859375,175.96200561523438,431.2699890136719,95.02799987792969,456.7099914550781,182.2373046875
2024-05-22 15:00:00+00:00,191.6199951171875,70434.546875,3762.962158203125,175.5196990966797,429.85888671875,94.98167419433594,456.3700866699219,181.01190185546875
2024-05-22 16:00:00+00:00,191.3699951171875,70245.1484375,3762.63037109375,175.875,430.6328125,94.89099884033203,456.30999755859375,181.28607177734375
2024-05-22 17:00:00+00:00,190.60000610351562,69812.765625,3737.7841796875,175.66000366210938,427.80499267578125,93.41300964355469,453.2699890136719,180.18563842773438
2024-05-22 18:00:00+00:00,190.9398956298828,69579.6328125,3731.911376953125,176.0050048828125,428.17999267578125,94.21099853515625,454.4200134277344,178.9239959716797
2024-05-22 19:00:00+00:00,190.97999572753906,69718.234375,3733.200927734375,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,178.25192260742188
2024-05-22 20:00:00+00:00,190.97999572753906,69425.421875,3746.196044921875,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,177.73648071289062
2024-05-22 21:00:00+00:00,190.97999572753906,69457.15625,3772.6748046875,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,180.27206420898438
2024-05-22 22:00:00+00:00,190.97999572753906,69101.1953125,3743.523193359375,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,177.59803771972656
2024-05-22 23:00:00+00:00,190.97999572753906,69144.1953125,3739.32763671875,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,176.85073852539062
2024-05-23 00:00:00+00:00,190.97999572753906,69473.9765625,3759.652587890625,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,177.02394104003906
2024-05-23 01:00:00+00:00,190.97999572753906,69471.125,3758.759521484375,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,177.5787353515625
2024-05-23 02:00:00+00:00,190.97999572753906,69437.3984375,3764.82568359375,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,178.3304443359375
2024-05-23 03:00:00+00:00,190.97999572753906,69390.09375,3779.50634765625,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,178.65626525878906
2024-05-23 04:00:00+00:00,190.97999572753906,69516.4296875,3792.235107421875,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,177.77145385742188
2024-05-23 05:00:00+00:00,190.97999572753906,69380.9765625,3763.89892578125,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,177.21092224121094
2024-05-23 06:00:00+00:00,190.97999572753906,69566.375,3789.801025390625,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,177.59652709960938
2024-05-23 07:00:00+00:00,190.97999572753906,69731.5390625,3812.477783203125,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,177.4248504638672
2024-05-23 08:00:00+00:00,190.97999572753906,69617.5859375,3807.5478515625,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,177.3346405029297
2024-05-23 09:00:00+00:00,190.97999572753906,69633.7265625,3808.06787109375,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,176.26492309570312
2024-05-23 10:00:00+00:00,190.97999572753906,69524.8515625,3831.493408203125,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,173.6683349609375
2024-05-23 11:00:00+00:00,190.97999572753906,69978.6328125,3910.954833984375,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,175.55859375
2024-05-23 12:00:00+00:00,190.97999572753906,69271.0390625,3847.58544921875,176.3800048828125,430.54998779296875,94.87000274658203,455.67999267578125,172.44947814941406
2024-05-23 13:00:00+00:00,189.0500030517578,68118.6484375,3786.46533203125,176.0050048828125,431.6700134277344,104.2280044555664,458.3800048828125,170.7443389892578
2024-05-23 14:00:00+00:00,189.4499969482422,67674.4765625,3755.41748046875,175.8939971923828,431.864990234375,104.59449768066406,458.44000244140625,170.71295166015625
2024-05-23 15:00:00+00:00,189.52499389648438,68048.7421875,3816.556640625,175.94869995117188,432.05450439453125,105.15699768066406,459.1499938964844,172.38050842285156
2024-05-23 16:00:00+00:00,188.64010620117188,67807.1328125,3791.57421875,174.8699951171875,430.10211181640625,105.94998931884766,457.2699890136719,173.09786987304688
2024-05-23 17:00:00+00:00,187.7050018310547,67623.7109375,3786.055419921875,173.97439575195312,427.08050537109375,104.00140380859375,453.239990234375,172.8156280517578
2024-05-23 18:00:00+00:00,187.6199951171875,67341.9375,3777.561767578125,173.1999969482422,425.9700012207031,102.54447174072266,452.54998779296875,171.7402801513672
2024-05-23 19:00:00+00:00,186.91000366210938,67128.03125,3786.02880859375,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,170.7602081298828
2024-05-23 20:00:00+00:00,186.91000366210938,67804.046875,3759.69970703125,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,172.39480590820312
2024-05-23 21:00:00+00:00,186.91000366210938,67974.71875,3841.390869140625,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,178.591552734375
2024-05-23 22:00:00+00:00,186.91000366210938,67626.5625,3801.60498046875,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,176.39222717285156
2024-05-23 23:00:00+00:00,186.91000366210938,67945.65625,3777.575927734375,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,176.02671813964844
2024-05-24 00:00:00+00:00,186.91000366210938,67851.3046875,3815.63232421875,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,174.5635528564453
2024-05-24 01:00:00+00:00,186.91000366210938,67742.8125,3810.322509765625,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,173.0277862548828
2024-05-24 02:00:00+00:00,186.91000366210938,67946.390625,3824.659912109375,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,172.7067108154297
2024-05-24 03:00:00+00:00,186.91000366210938,67831.1171875,3800.554931640625,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,171.71739196777344
2024-05-24 04:00:00+00:00,186.91000366210938,67659.3125,3802.756591796875,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,169.2436065673828
2024-05-24 05:00:00+00:00,186.91000366210938,67241.015625,3727.252685546875,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,167.1580352783203
2024-05-24 06:00:00+00:00,186.91000366210938,66936.2265625,3682.998291015625,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,167.00466918945312
2024-05-24 07:00:00+00:00,186.91000366210938,67138.0625,3676.090087890625,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,166.18382263183594
2024-05-24 08:00:00+00:00,186.91000366210938,67167.984375,3674.95458984375,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,165.66610717773438
2024-05-24 09:00:00+00:00,186.91000366210938,67360.53125,3687.130859375,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,165.71749877929688
2024-05-24 10:00:00+00:00,186.91000366210938,67336.1875,3697.501708984375,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,165.3332977294922
2024-05-24 11:00:00+00:00,186.91000366210938,67320.5546875,3711.4130859375,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,166.281982421875
2024-05-24 12:00:00+00:00,186.91000366210938,67495.609375,3712.942138671875,173.57000732421875,427.1499938964844,103.82099914550781,453.6499938964844,166.80941772460938
2024-05-24 13:00:00+00:00,189.52000427246094,67065.15625,3684.490966796875,174.77999877929688,427.010009765625,103.97283935546875,456.9800109863281,165.61184692382812
2024-05-24 14:00:00+00:00,190.1199951171875,67831.6640625,3705.259033203125,175.375,429.25,104.68900299072266,458.6050109863281,167.47364807128906
2024-05-24 15:00:00+00:00,190.37989807128906,68279.0078125,3694.07177734375,175.3699951171875,430.1099853515625,104.5685043334961,458.739990234375,167.1875
2024-05-24 16:00:00+00:00,190.4149932861328,68343.4296875,3661.331298828125,175.35499572753906,430.2699890136719,104.80400085449219,458.4700012207031,165.63409423828125
2024-05-24 17:00:00+00:00,190.14999389648438,68853.4140625,3708.377197265625,175.4199981689453,430.409912109375,105.53700256347656,458.5799865722656,168.31625366210938
2024-05-24 18:00:00+00:00,190.08999633789062,68964.8046875,3733.9970703125,174.94000244140625,429.82000732421875,105.957763671875,457.70001220703125,168.9102020263672
2024-05-24 19:00:00+00:00,190.0,69073.0859375,3741.744384765625,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.96644592285156
2024-05-24 20:00:00+00:00,190.0,68916.78125,3734.419189453125,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,168.00357055664062
2024-05-24 21:00:00+00:00,190.0,68870.078125,3734.281494140625,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.487548828125
2024-05-24 22:00:00+00:00,190.0,68781.9609375,3736.319580078125,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.19781494140625
2024-05-24 23:00:00+00:00,190.0,68529.71875,3726.80126953125,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.82643127441406
2024-05-25 00:00:00+00:00,190.0,68516.578125,3710.537841796875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,166.2649688720703
2024-05-25 01:00:00+00:00,190.0,68623.6640625,3717.7255859375,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.88723754882812
2024-05-25 02:00:00+00:00,190.0,68797.4296875,3729.54052734375,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,169.0711669921875
2024-05-25 03:00:00+00:00,190.0,68739.9921875,3744.3798828125,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,169.28797912597656
2024-05-25 04:00:00+00:00,190.0,68763.1796875,3769.037841796875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,169.77352905273438
2024-05-25 05:00:00+00:00,190.0,68706.1953125,3751.470458984375,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,169.28916931152344
2024-05-25 06:00:00+00:00,190.0,68625.09375,3746.461669921875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,168.60916137695312
2024-05-25 07:00:00+00:00,190.0,68734.328125,3746.06982421875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,169.04818725585938
2024-05-25 08:00:00+00:00,190.0,68874.6640625,3742.510498046875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,168.77523803710938
2024-05-25 09:00:00+00:00,190.0,69067.7109375,3754.4716796875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,169.5804443359375
